Persona,graduated
Arnaldo_Racchetti,yes
Gianluca_Fusilli,yes
Paolo_Pulciani,yes
Andrea_Caroppo,yes
Roberto_Bagnasco,yes
Federico_Fornaro,yes
Andrea_Pellicini,yes
Francesco_Gallo,yes
Stefano_Maria_Benvenuti_Gostoli,yes
Marco_Osnato,yes
Virginio_Merola,yes
Emiliano_Fossi,yes
Calogero_Pisano,yes
Edoardo_Ziello,yes
Alessandro_Palombi,yes
Alessandro_Manuel_Benvenuto,yes
Manlio_Messina,yes
Francesco_Cannizzaro,yes
Emanuele_Loperfido,yes
Giacomo_Diego_Gatta,yes
Mauro_D'attis,yes
Ubaldo_Pagano,yes
Francesco_Battistoni,yes
Marcello_Coppo,yes
Tullio_Ferrante,yes
Mauro_Rotelli,yes
Dieter_Steger,yes
Emanuele_Prisco,yes
Ciro_Maschio,yes
Emiliano_Fenu,yes
Gianmauro_Dell'olio,yes
Francesco_Maria_Salvatore_Ciancitto,yes
Novo_Umberto_Maerna,yes
Giovanni_Arruzzolo,yes
Anthony_Emanuele_Barbagallo,yes
Fabio_Pietrella,yes
Gianni_Lampis,yes
Domenico_Furgiuele,yes
Antonio_D'alessio,yes
Andrea_Crippa,yes
Devis_Dori,yes
Mauro_Del_Barba,yes
Andrea_Delmastro_Delle_Vedove,yes
Marco_Furfaro,yes
Filippo_Scerra,yes
Ugo_Cappellacci,yes
Agostino_Santillo,yes
Giuseppe_Bicchielli,yes
Francesco_Michelotti,yes
Giuseppe_Conte,yes
Augusto_Curti,yes
Giulio_Centemero,yes
Alberto_Stefani,yes
Marco_Pellegrini,yes
Antonio_Baldelli,yes
Luca_Sbardella,yes
Marco_Sarracino,yes
Andrea_De_Bertoldi,yes
Giangiacomo_Calovini,yes
Federico_Massa,yes
Lorenzo_Becattini,yes
Matteo_Micheli,yes
Francesco_Prina,yes
Emiliano_Minnucci,yes
Nicola_Ciraci',yes
Andrea_Maestri,yes
Giovanni_Palladino,yes
Giorgio_Mule',yes
Roberto_Traversi,yes
Marco_Rizzone,yes
Luciano_Cillis,yes
Claudio_Borghi,yes
Antonio_Federico,yes
Carlo_Piastra,yes
Francesco_Acquaroli,yes
Salvatore_Caiata,yes
Manfredi_Potenti,yes
Marco_Bella,yes
Virginio_Caparvi,yes
Guglielmo_Golinelli,yes
Alberto_Manca,yes
Paolo_Lattanzio,yes
Nunzio_Angiola,yes
Roberto_Rossini,yes
Gianni_Tonelli,yes
Antonio_Pentangelo,yes
Giuseppe_Ercole_Bellachioma,yes
Paolo_Siani,yes
Galeazzo_Bignami,yes
Stefano_Mugnai,yes
Pietro_Pittalis,yes
Gianfranco_Di_Sarno,yes
Andrea_Ruggieri,yes
Camillo_D'alessandro,yes
Marco_Lacarra,yes
Guido_De_Martini,yes
Gianluca_Vinci,yes
Carmelo_Miceli,yes
Fabio_Berardini,yes
Carlo_Ugo_De_Girolamo,yes
Filippo_Sensi,yes
Emilio_Carelli,yes
Luigi_Marattin,yes
Luca_Sut,yes
Manuel_Tuzi,yes
Sebastiano_Cubeddu,yes
Francesco_Berti,yes
Gianpaolo_Cassese,yes
Adriano_Varrica,yes
Gianluca_Rospi,yes
Raffaele_Topo,yes
Davide_Zanichelli,yes
Antonio_Zennaro,yes
Giovanni_Luca_Aresta,yes
Jacopo_Morrone,yes
Davide_Aiello,yes
Riccardo_Ricciardi,yes
Antonio_Lombardo,yes
Riccardo_Magi,yes
Catello_Vitiello,yes
Pietro_Navarra,yes
Michele_Nitti,yes
Raphael_Raduzzi,yes
Pasquale_Maglione,yes
Alessandro_Colucci,yes
Francesco_Lollobrigida,yes
Gabriele_Lorenzoni,yes
Lorenzo_Fontana,yes
Nicola_Acunzo,yes
Giovanni_Russo,yes
Riccardo_Augusto_Marchetti,yes
Paolo_Trancassini,yes
Alvise_Maniero,yes
Francesco_Sapia,yes
Cristian_Romaniello,yes
Federico_Conte,yes
Giovanni_Curro',yes
Dario_Bond,yes
Riccardo_Molinari,yes
Franco_Manzato,yes
Lorenzo_Viviani,yes
Alessandro_Sorte,yes
Andrea_Giaccone,yes
Niccolo'_Invidia,yes
Nicola_Provenza,yes
Luca_Carabetta,yes
Francesco_Forciniti,yes
Antonio_Viscomi,yes
Alessandro_Melicchio,yes
Luca_Toccalini,yes
Vito_De_Filippo,yes
Maurizio_Martina,yes
Graziano_Delrio,yes
Pietro_Carlo_Padoan,yes
Giovanni_Falcone,yes
Trifone_Altieri,yes
Cosimo_Maria_Ferri,yes
Giuseppe_Basini,yes
Francesco_Scoma,yes
Marco_Marin,yes
Stefano_Lepri,yes
Paolo_Zangrillo,yes
Massimiliano_Capitanio,yes
Roberto_Turri,yes
Adolfo_Zordan,yes
Flavio_Di_Muro,yes
Paolo_Tiramani,yes
Gianluca_Cantalamessa,yes
Generoso_Maraia,yes
Matteo_Perego_Di_Cremnago,yes
Diego_Sozzani,yes
Giuseppe_Buompane,yes
Mattia_Mor,yes
Stefano_Buffagni,yes
Filippo_Maturi,yes
Alberto_Luigi_Gusmeroli,yes
Carmelo_Massimo_Misiti,yes
Antonio_Del_Monaco,yes
Davide_Bendinelli,yes
Raffaele_Trano,yes
Carluccio_Giacometto,yes
Giuseppe_D'ippolito,yes
Pasquale_Pio_Graziano_Cannatelli,yes
Davide_Gariglio,yes
Nicola_Grimaldi,yes
Alessandro_Battilocchio,yes
Alberto_Ribolla,yes
Raffaele_Nevi,yes
Federico_Gianassi,yes
Marco_Perissa,yes
Emanuele_Pozzolo,yes
Gaetano_Amato,yes
Matteo_Rosso,yes
Andrea_Quartini,yes
Tommaso_Antonino_Calderone,yes
Saverio_Congedo,yes
Gianmarco_Mazzi,yes
Gilberto_Pichetto_Fratin,yes
Michele_Schiano_Di_Visconti,yes
Mauro_Berruto,yes
Andrea_Mascaretti,yes
Davide_Bellomo,yes
Dario_Iaia,yes
Enrico_Cappelletti,yes
Arnaldo_Lomuti,yes
Antonio_Caso,yes
Andrea_Gnassi,yes
Andrea_Volpi,yes
Alessandro_Amorese,yes
Sergio_Costa,yes
Francesco_Maria_Rubano,yes
Vito_De_Palma,yes
Carlo_Maccari,yes
Guerino_Testa,yes
Fabrizio_Benzoni,yes
Nicola_Ottaviani,yes
Andrea_Tremaglia,yes
Graziano_Pizzimenti,yes
Fabrizio_Comba,yes
Lorenzo_Malagola,yes
Giuseppe_Tommaso_Vincenzo_Mangialavori,yes
Giovanni_Luca_Cannata,yes
Nazario_Pagano,yes
Claudio_Michele_Stefanazzi,yes
Gianluca_Caramanna,yes
Paolo_Ciani,yes
Carmine_Fabio_Raimondo,yes
Andrea_Casu,yes
Aboubakar_Soumahoro,yes
Angelo_Rossi,yes
Simone_Billi,yes
Antonio_Tajani,yes
Paolo_Emilio_Russo,yes
Christian_Diego_Di_Sanzo,yes
Luigi_Giovanni_Maiorano,yes
Franco_Manes,yes
Francesco_Filini,yes
Giandonato_La_Salandra,yes
Stefano_Giovanni_Maullu,yes
Carlo_Nordio,yes
Antonio_Giordano,yes
Silvio_Giovine,yes
Mirco_Carloni,yes
Fabrizio_Rossi,yes
Alessandro_Caramiello,yes
Federico_Cafiero_De_Raho,yes
Alfredo_Antoniozzi,yes
Antonino_Iaria,yes
Alberto_Bagnai,yes
Gianpiero_Zinzi,yes
Luciano_D'alfonso,yes
Gerolamo_Cangiano,yes
Franco_Tirelli,yes
Anastasio_Carra',yes
Toni_Ricciardi,yes
Maurizio_Casasco,yes
Roberto_Gualtieri,yes
Andrea_Mandelli,yes
Cosimo_Sibilia,yes
Alessandro_Fusacchia,yes
Luis_Roberto_Di_San_Martino_Lorenzato_Di_Ivrea,yes
Massimo_Ungaro,yes
Domenico_Menorello,yes
Giulio_Tantillo,yes
Marco_Bergonzi,yes
Andrea_Gentile,yes
Domenico_Giannetta,yes
Massimo_Verrecchia,yes
Ernesto_Auci,yes
Giorgio_Silli,yes
Guido_Germano_Pettarin,yes
Alberto_Bertuzzi,yes
Enzo_Santarelli,yes
Paolo_Mengoli,yes
Bruno_Zevi,yes
Michele_Boato,yes
Attilio_Bastianini,yes
Agilulfo_Caramia,yes
Dino_Mazza,yes
Domenico_Colasanto,yes
Giovanni_Travaglini,yes
Marisa_Bonfatti_Paini,
Natia_Mammone,
Elena_Donazzan,
Roberta_Pinto,
Daniela_Romani,
Maria_Galli,
Anna_Maria_De_Luca,
Ida_Matarazzo,
Patrizia_Arnaboldi,
Anna_Milva_Boselli,
Ottavia_Penna_Buscemi,
Olga_Giannini,
Cristina_Bevilacqua,
Renata_Marchionni_Zanchi,
Franca_Bassi,
Michela_Vittoria_Brambilla,
Francesca_Gerardi,
Marilena_Parenti,
Leda_Colombini,no
Giuseppina_Bertone,no
Chiara_Colosimo,no
Anna_Lucia_Lisa_Pannarale,no
Veronica_Giannone,no
Vittoria_Titomanlio,no
Romana_Bianchi,no
Carla_Rocchi,no
Maria_Antonietta_Sartori,no
Maria_Adelaide_Aglietta,no
Angela_Francese,no
Rossella_Artioli,no
Maria_Teresa_Capecchi,no
Giovanna_Filippini,no
Natalia_Levi,no
Anna_Mainardi_Fava,no
Teresa_Migliasso,no
Rosanna_Minozzi,no
Nanda_Montanari_Fornari,no
Anna_Maria_Pedrazzi,no
Neide_Umidi,no
Roberta_Breda,no
Elena_Montecchi,no
Liliana_Albertini,no
Elisabetta_Di_Prisco,no
Anna_Donati,no
Rosa_Filippini,no
Marina_Sereni,no
Rosella_Ottone,no
Lorena_Milanato,no
Viviana_Beccalossi,no
Olga_Di_Serio,no
Margherita_Coluccini,no
Katia_Zanotti,no
Graziella_Mascia,no
Caterina_De_Simone,no
Carla_Mazzuca,no
Marilde_Provera,no
Manuela_Di_Centa,no
Emilia_Grazia_De_Biasi,no
Stefania_Gabriella_Anastasia_Craxi,no
Flavia_Perina,no
Giuseppina_Fasciani,no
Marisa_Nicchi,no
Maria_Emilia_Intrieri,no
Elisa_Tripodi,no
Marialucia_Lorefice,no
Maria_Marzana,no
Stella_Vecchio,no
Dolores_Abbiati,no
Carla_Capponi_Bentivegna,no
Carmen_Casapieri,no
Eletta_Bertani,no
Angela_Maria_Bottari,no
Maria_Luigia_Buro,no
Amelia_Casadei,no
Maria_Cocco,no
Cristina_Conchiglia,no
Nadia_Corradi,no
Angela_Giovagnoli,no
Enza_Marchi,no
Cecilia_Chiovini,no
Angela_Maria_Rosolen,no
Milena_Sarri,no
Anna_Maria_Ciai,no
Maria_Lisa_Cinciari,no
Ilia_Coppi,no
Ada_Del_Vecchio,no
Baldina_Di_Vittorio_Berti,no
Elisabetta_Gallo,no
Maria_Miccolis,no
Giuliana_Nenni,no
Carmen_Paola_Zanti,no
Piera_Bonetti,no
Paola_Buttazzoni,no
Lucia_Cominato,no
Rosalba_Molineri,no
Maria_Santa_Piccoli,no
Ivanne_Trebbi,no
Carla_Gravina,no
Rosella_Palmini,no
Maria_Chiara_Rosso,no
Malgari_Amadei,no
Maria_Teresa_Di_Lascia,no
Giulietta_Fibbi,no
Luciana_Fittaioli,no
Erisia_Gennai_Tonietti,no
Nella_Marcellino_Colombi,no
Maddalena_Perquis_Moretti,no
Susanna_Agnelli,no
Elisabetta_Rampi,no
Silvana_Mura,no
Elisabetta_Gardini,no
Teresa_Bellanova,no
Donatella_Duranti,no
Paola_Pelino,no
Donatella_Poretti,no
Rosalba_Cesini,no
Fiorella_Ceccacci,no
Giorgia_Meloni,no
Lucia_Codurelli,no
Michaela_Biancofiore,no
Mariella_Bocciardo,no
Giustina_Mistrello,no
Laura_Molteni,no
Erica_Rivolta,no
Beatrice_Lorenzin,no
Manuela_Lanzarin,no
Emanuela_Munerato,no
Anna_Margherita_Miotto,no
Daniela_Sbrollini,no
Anna_Sanna,no
Gianna_Serra,no
Giovanna_Maria_Tealdi,no
Livia_Turco,no
Elisabetta_Bertotti,no
Maura_Camoirano,no
Alda_Grassi,no
Tiziana_Maiolo,no
Alfonsina_Rinaldi,no
Adriana_Lodi,no
Angela_Bellei_Trenti,no
Emanuela_Cabrini,no
Mariella_Maria_Rita_Cavanna_Scirea,no
Francesca_Chiavacci,no
Elena_Emma_Cordoni,no
Daniela_Lauber,no
Rosaria_Lopedote,no
Maria_Mafai,no
Paola_Manzini,no
Paola_Mariani,no
Delia_Murer,no
Donella_Mattesini,no
Marialuisa_Gnecchi,no
Consolata_Golfo,no
Barbara_Saltamartini,no
Rita_Bernardini,no
Maria_Antonietta_Farina,no
Susanna_Cenni,no
Mariarosaria_Rossi,no
Giovanna_Negro,no
Maria_Antezza,no
Franca_Maria_Grazia_Biondelli,no
Tamara_Blazina,no
Tea_Albini,no
Sabina_Fabi,no
Tatiana_Basilio,no
Laura_Castelli,no
Eleonora_Bechis,no
Marina_Berlinghieri,no
Gessica_Rostellato,no
Giovanna_Martelli,no
Floriana_Casellato,no
Sandra_Savino,no
Roberta_Oliaro,no
Patrizia_Maestri,no
Maria_Valentina_Vezzali,no
Renata_Polverini,no
Federica_Daga,no
Carla_Ruocco,no
Micaela_Campana,no
Monica_Gregori,no
Vega_Colonnese,no
Cecilia_Ventricelli,no
Silvia_Giordano,no
Elisa_Mariano,no
Vanna_Iori,no
Irene_Tinagli,no
Chiara_Gribaudo,no
Emanuela_Corda,no
Chiara_Di_Benedetto,no
Azzurra_Pia_Maria_Cancelleri,no
Luisella_Albanella,no
Rosanna_Scopelliti,no
Martina_Nardi,no
Daniela_Matilde_Maria_Gasparini,no
Renata_Bueno,no
Angela_Nissoli,no
Maria_Iacono,no
Maruzza_Astolfi,no
Franca_Maria_Marino_Buccellato,no
Maria_Cristina_Matranga,no
Rosanna_Moroni,no
Maria_Gabriella_Pinto,no
Elisa_Pozza_Tasca,no
Antonietta_Rizza,no
Tomasa_Salvo,no
Giuseppina_Servodio,no
Carla_Stampacchia,no
Rosa_Stanisci,no
Antonietta_Vascon,no
Tiziana_Valpiana,no
Ombretta_Comelli,no
Patrizia_Toia,no
Maria_Agostina_Pellegatta,no
Elena_Ciapusci,no
Argia_Valeria_Albanese,no
Franca_Gambato,no
Assunta_Malavenda,no
Daniela_Santandrea,no
Emiliana_Santoli,no
Marisa_Abbondanzieri,no
Luciana_Sgarbi_Bompani,no
Renata_Talassi_Giorgi,no
Emilia_Calini,no
Maria_Alessi,no
Maria_Badaloni,no
Ernesta_Belussi,no
Adele_Bei,no
Maria_Bernetic,no
Maria_Bianchi,no
Margherita_Bontade,no
Gina_Borellini,no
Laura_Diaz,no
Gisella_Floreanini,no
Nadia_Gallico,no
Nives_Gessi,no
Pia_Lombardi,no
Ines_Boffardi,no
Angelina_Merlin,no
Rita_Montagnana,no
Maria_Nicotra,no
Teresa_Noce,no
Elettra_Pollastrini,no
Camilla_Ravera,no
Giuseppina_Re,no
Vittoria_Baldino,no
Monica_Ciaburro,no
Pasqua_L'abbate,no
Elena_Bonetti,no
Vannia_Gava,no
Rita_Dalla_Chiesa,no
Federica_Onori,no
Carmela_Di_Lauro,no
Daniela_Morfino,no
Rachele_Silvestri,no
Barbara_Polo,no
Tiziana_Nisini,no
Immacolata_Zurzolo,no
Silvana_Snider,no
Anna_Maria_Carloni,no
Sara_Foscolo,no
Rosalba_De_Giorgi,no
Francesca_Anna_Ruggiero,no
Iolanda_Di_Stasio,no
Sabrina_De_Carlo,no
Sara_De_Angelis,no
Carmela_Grippa,no
Elisabetta_Ripani,no
Carla_Cantone,no
Doriana_Sarli,no
Silvana_Nappi,no
Carla_Giuliano,no
Erica_Mazzetti,no
Maria_Soave_Alemanno,no
Emanuela_Claudia_Del_Re,no
Teresa_Manzo,no
Laura_Cavandoli,no
Antonella_Papiro,no
Raffaella_Paita,no
Marica_Fantuz,no
Giuseppina_Versace,no
Cristina_Patelli,no
Ketty_Fogliani,no
Maria_Cristina_Caretta,no
Eva_Lorenzoni,no
Arianna_Lazzarini,no
Daniela_Ruffino,no
Patrizia_Marrocco,no
Simona_Bordonali,no
Antonietta_Giacometti,no
Anna_Lisa_Baroni,no
Iolanda_Nanni,no
Claudia_Gobbato,no
Stefania_Segnana,no
Vania_Valbusa,no
Celeste_D'arrando,no
Chiara_Tenerini,no
Marina_Marchetto,no
Elisa_Montemagni,no
Chiara_La_Porta,no
Francesca_Ghirra,no
Maria_Grazia_Frijia,no
Maria_Immacolata_Vietri,no
Maria_Cecilia_Guerra,no
Enrica_Alifano,no
Marianna_Ricciardi,no
Laura_Cantini,no
Valentina_La_Terza,no
Tiziana_Piccolo,no
Marina_Romano',no
Emma_Pavanelli,no
Maria_Teresa_Grosso,no
Ivana_Pellegatti,no
Luigia_Cordati,no
Silvia_Barbieri,no
Maria_Taddei,no
Elena_Anna_Staller,no
Luana_Angeloni,no
Cristiana_Muscardini,yes
Annalisa_Diaz,yes
Silvana_Fachin,yes
Mariella_Gramaglia,yes
Bianca_Guidetti_Serra,yes
Giovanbattista_Davoli,yes
Nicoletta_Orlandi,yes
Michela_Di_Biase,yes
Aurelia_Bubisutti,yes
Luigina_Bernocco,yes
Agata_Lucia_Alma_Cappiello,yes
Laura_Conti,yes
Gigliola_Lo_Cascio,yes
Alessandra_Cecchetto,yes
Simona_Bonafe',yes
Dalila_Nesci,yes
Maria_Maddalena_Rossi,yes
Maria_Jervolino,yes
Emma_Bonino,yes
Luciana_Castellina,yes
Paola_Cavigliasso,yes
Adele_Faccio,yes
Teresa_Mattei,yes
Angiola_Minella,yes
Margherita_Boniver,yes
Carla_Castellani,yes
Edda_Fagni,yes
Maria_Grazia_Siliquini,yes
Mariapia_Garavaglia,yes
Laura_Balbo,yes
Flora_Calvanese,yes
Adriana_Ceci,yes
Vanda_Dignani,yes
Laura_Fincato,yes
Bianca_Gelli,yes
Anna_Nenna,yes
Anna_Maria_Nucci,yes
Adriana_Poli_Bortone,yes
Silvia_Costa,yes
Elisabetta_Conci,yes
Tina_Anselmi,yes
Carole_Jane_Beebe,yes
Laura_Cima,yes
Anna_Finocchiaro,yes
Lucia_Fronza,yes
Battistina_Fumagalli_Carulli,yes
Maria_Rita_Lorenzetti,yes
Nadia_Masini,yes
Katia_Bellillo,yes
Anna_Maria_Leone,yes
Francesca_Martini,yes
Carmen_Motta,yes
Dorina_Bianchi,yes
Franca_Bimbi,yes
Raffaella_Mariani,yes
Gabriella_Mondello,yes
Roberta_Pinotti,yes
Jole_Santelli,yes
Gabriella_Carlucci,yes
Erminia_Mazzoni,yes
Monica_Stefania_Baldi,yes
Isabella_Bertolini,yes
Beatrice_Maria_Magnolfi,yes
Silvana_Pisa,yes
Simonetta_Licastro_Scardino,yes
Carolina_Lussana,yes
Chiara_Moroni,yes
Patrizia_Paoletti_Tangheroni,yes
Luana_Zanella,yes
Elettra_Deiana,yes
Giuliana_Reduzzi,yes
Alba_Sasso,yes
Osvalda_Trupia,yes
Cinzia_Dato,yes
Daniela_Mazzuconi,yes
Daniela_Garnero_Santanche',yes
Amalia_Schirru,yes
Laura_Froner,yes
Mariastella_Gelmini,yes
Luisa_Capitanio,yes
Paola_Frassinetti,yes
Laura_Ravetto,yes
Linda_Lanzillotta,yes
Rosalba_Benzoni,yes
Maria_Paola_Merloni,yes
Donata_Lenzi,yes
Manuela_Ghizzoni,yes
Maria_Ida_Germontani,yes
Silvia_Velo,yes
Mariza_Antonietta_Giuditta_Bafile,yes
Rosa_Suppa,yes
Mercedes_Lourdes_Frias,yes
Maria_Cristina_Perugia,yes
Giulia_Bongiorno,yes
Maria_Laura_Paxia,yes
Vita_Martinciglio,yes
Roberta_Alaimo,yes
Mara_Lapia,yes
Vittoria_Casa,yes
Mirella_Emiliozzi,yes
Patrizia_Terzoni,yes
Simona_Suriano,yes
Giulia_Grillo,yes
Piera_Aiello,yes
Emanuela_Savio,yes
Gigliola_Valandro,yes
Luciana_Viviani,yes
Maria_Luisa_Cassanmagnago,yes
Maria_Immacolata_Barbarossa,yes
Ivana_Bernini_Lavezzo,yes
Giovanna_Bosi,yes
Rosanna_Branciforti,yes
Maria_Teresa_Carloni,yes
Giancarla_Codrignani,yes
Giannina_Cattaneo,yes
Maria_Teresa_Granati,yes
Francesca_Lodolini,yes
Vanda_Milano,yes
Carla_Federica_Nespolo,yes
Morena_Amabile_Pagliai,yes
Adriana_Palomby,yes
Cristina_Papa,yes
Maria_Augusta_Pecchia,yes
Vittoria_Quarenghi,yes
Alba_Scaramucci,yes
Alessandra_Vaccaro_Melucco,yes
Ida_D'este,yes
Maria_Giulia_Cocco,yes
Angiola_Maria_Costa_Massucco,yes
Maria_Pia_Dal_Canton,yes
Elena_Gatti_Caporaso,yes
Grazia_Giuntoli,yes
Rossana_Rossanda,yes
Ersilia_Salvato,yes
Maria_Luisa_Galli,yes
Marcella_Balconi,yes
Aurelia_Benco,yes
Anna_Maria_Castelli,yes
Valentina_Lanfranchi,yes
Maria_Antonietta_Macciocchi,yes
Vera_Squarcialupi_Giuffrida,yes
Anna_Maria_Vietti,yes
Licia_Badesi,yes
Giovanna_Bochicchio,yes
Adriana_Fabbri,yes
Mary_Chiesa_Tibaldi,yes
Lina_Cecchini,yes
Gina_Martini_Fanoli,yes
Maria_Pucci,yes
Maria_Rosaria_Carfagna,yes
Giulia_Cosenza,yes
Maria_Leddi,yes
Cinzia_Maria_Fontana,yes
Angela_Filipponio,yes
Maria_Fortuna_Incostante,yes
Giuseppina_Castiello,yes
Teresa_Maria_Di_Salvo,yes
Paola_Goisis,yes
Grazia_Carla_Francescato,yes
Daniela_Dioguardi,yes
Angela_Lombardi,yes
Maria_Samperi,yes
Anna_Teresa_Formisano,yes
Patrizia_Sentinelli,yes
Donatella_Mungo,yes
Maria_Letizia_De_Torre,yes
Sandra_Cioffi,yes
Sabina_Siniscalchi,yes
Cayetana_De_Zulueta_Owtram,yes
Federica_Rossi,yes
Maria_Grazia_Lagana',yes
Paola_Binetti,yes
Sabina_Rossa,yes
Simonetta_Rubinato,yes
Rosa_Maria_Villecco,yes
Daniela_Melchiorre,yes
Anna_Maria_Cardano,yes
Paola_Balducci,yes
Alessia_Maria_Mosca,yes
Eugenia_Maria_Roccella,yes
Donatella_Ferranti,yes
Chiara_Braga,yes
Silvana_Andreina_Comaroli,yes
Fiamma_Nirensztejn,yes
Manuela_Repetti,yes
Anna_Rossomando,yes
Melania_De_Nichilo,yes
Nunzia_De_Girolamo,yes
Maria_Anna_Madia,yes
Ileana_Argentin,yes
Maria_Coscia,yes
Giuseppina_Picierno,yes
Luisa_Bossa,yes
Luciana_Pedoto,yes
Manuela_Dal_Lago,yes
Federica_Mogherini,yes
Maria_Piera_Pastore,yes
Caterina_Pes,yes
Anna_Maria_Bernini,yes
Sabrina_De_Camillis,yes
Sandra_Zampa,yes
Elisa_Marchioni,yes
Paola_De_Micheli,yes
Annamaria_Procacci,yes
Maria_Luisa_Sangiorgio,yes
Anna_Maria_Serafini,yes
Leonilde_Iotti,yes
Anna_Maria_Biricotti,yes
Marida_Bolognesi,yes
Maria_Simona_Dalla_Chiesa,yes
Chiara_Ingrao,yes
Claudia_Mancina,yes
Mariella_Mazzetto,yes
Maria_Moioli,yes
Alessandra_Mussolini,yes
Irene_Pivetti,yes
Barbara_Maria_Simonetta_Pollastrini,yes
Maria_Cristina_Rossi,yes
Laura_Rozza,yes
Luciana_Sbarbati,yes
Maria_Grazia_Sestero,yes
Adriana_Vigneri,yes
Gabriella_Zanferrari,yes
Elisabetta_Simona_Castellazzi,yes
Maria_Teresa_Amici,yes
Valentina_Aprea,yes
Fulvia_Bandoli,yes
Adria_Bartolich,yes
Augusta_Bassi_Lagostena,yes
Diana_Battaggia,yes
Alida_Benetto_Ravetto,yes
Rosaria_Bindi,yes
Daria_Bonfietti,yes
Alessandra_Bonsanti,yes
Lia_Bracci,yes
Maria_Gloria_Bracci_Marinai,yes
Maria_Burani_Procaccini,yes
Maria_Anna_Calabretta,yes
Maria_Carazzi,yes
Fiordelisa_Cartelli,yes
Luisella_Cavallini,yes
Franca_Chiaromonte,yes
Rita_Commisso,yes
Magda_Cornacchione,yes
Alberta_De_Simone,yes
Simonetta_Maria_Faverio,yes
Luciana_Frosio_Roncalli,yes
Stefania_Fuscagni,yes
Paola_De_Biase_Gaiotti,yes
Giovanna_Grignaffini,yes
Angela_Maria_Marta_Gritta_Grainer,yes
Rosa_Jervolino_Russo,yes
Maria_Lenti,yes
Marianna_Li_Calzi,yes
Colomba_Mongiello,yes
Elisabetta_Zamparutti,yes
Rosa_De_Pasquale,yes
Maria_Grazia_Gatti,yes
Deborah_Bergamini,yes
Monica_Faenzi,yes
Alessandra_Siragusa,yes
Daniela_Cardinale,yes
Elvira_Savino,yes
Souad_Sbai,yes
Barbara_Mannucci,yes
Margherita_Angela_Mastromauro,yes
Cinzia_Capano,yes
Anna_Paola_Concia,yes
Laura_Garavini,yes
Doris_Lo_Moro,yes
Vittoria_D'incecco,yes
Elena_Centemero,yes
Gabriella_Giammanco,yes
Giovanna_Petrenga,yes
Catia_Polidori,yes
Maria_Elena_Stasi,yes
Elena_Maccanti,yes
Anita_Di_Giuseppe,yes
Annagrazia_Calabria,yes
Francesca_Cilluffo,yes
Milena_Santerini,yes
Miriam_Cominelli,yes
Silvia_Chimienti,yes
Elena_Carnevali,yes
Paola_Bragantini,yes
Veronica_Tentori,yes
Maria_Chiara_Gadda,yes
Francesca_Bonomo,yes
Silvia_Fregolent,yes
Renate_Gebhard,yes
Celestina_Costantino,yes
Francesca_Businarolo,yes
Silvia_Benedetti,yes
Ilaria_Capua,yes
Chiara_Scuvera,yes
Alessandra_Moretti,yes
Giulia_Narduolo,yes
Alessia_Rotta,yes
Sara_Moretto,yes
Arianna_Spessotto,yes
Gianna_Malisani,yes
Adriana_Eden_Susanna_Galgano,yes
Tiziana_Ciprini,yes
Antonella_Incerti,yes
Anna_Ascani,yes
Marilena_Fabbri,yes
Anna_Giacobbe,yes
Mara_Carocci,yes
Alessandra_Terrosi,yes
Laura_Venittelli,yes
Laura_Boldrini,yes
Mariastella_Bianchi,yes
Irene_Manzi,yes
Alessia_Morani,yes
Donatella_Agostinelli,yes
Marta_Grande,yes
Roberta_Lombardi,yes
Marietta_Tidei,yes
Lorenza_Bonaccorsi,yes
Marta_Leonori,yes
Emma_Petitti,yes
Kashetu_Kyenge,yes
Roberta_Agostini,yes
Assunta_Tartaglione,yes
Valeria_Valente,yes
Michela_Rostan,yes
Giovanna_Palma,yes
Vincenza_Labriola,yes
Giuditta_Pini,yes
Laura_Coccia,yes
Valentina_Paris,yes
Sabrina_Capozzolo,yes
Giulia_Sarti,yes
Mara_Mucci,yes
Maria_Edera_Spadoni,yes
Mirella_Liuzzi,yes
Gea_Schiro',yes
Magda_Culotta,yes
Flavia_Piccoli,yes
Cristina_Bargero,yes
Teresa_Piccione,yes
Fabiana_Dadone,yes
Paola_Pinna,yes
Giulia_Di_Vita,yes
Loredana_Lupo,yes
Romina_Mura,yes
Claudia_Mannino,yes
Giovanna_Sanna,yes
Maria_Amato,yes
Chiara_Gagnarli,yes
Maria_Gaetana_Greco,yes
Maria_Chiara_Carrozza,yes
Maria_Tindara_Gullo,yes
Federica_Dieni,yes
Elisa_Simoni,yes
Vincenza_Bruno_Bossio,yes
Maria_Grazia_Rocchi,yes
Caterina_Bini,yes
Stefania_Covello,yes
Maria_Elena_Boschi,yes
Maria_Marzano,yes
Lia_Quartapelle_Procopio,yes
Eleonora_Cimbro,yes
Fabrizia_Giuliani,yes
Pia_Elda_Locatelli,yes
Simona_Flavia_Malpezzi,yes
Ilaria_Carla_Anna_Borletti_Dell'acqua,yes
Paola_Carinelli,yes
Francesca_La_Marca,yes
Serena_Pellegrino,yes
Lara_Ricciatti,yes
Ileana_Cathia_Piazzoni,yes
Sofia_Amoddio,yes
Maria_Magnani_Noya,yes
Marilena_Marin,yes
Paola_Martinelli,yes
Giovanna_Melandri,yes
Angela_Napoli,yes
