Persona,legislatura,graduated
Ennio_Palmitessa,5,no
Franco_Pasini,5,no
Sergio_Cuminetti,6,no
Sergio_Cuminetti,7,no
Sergio_Cuminetti,8,no
Pasquale_Poerio,4,no
Giulio_Cesare_Polotti,5,no
Gianfranco_Rossinovich,4,no
Gianfranco_Rossinovich,5,no
Mauro_Santoni,5,no
Aldo_D'alessio,4,no
Aldo_D'alessio,5,no
Aldo_D'alessio,6,no
Aldo_D'alessio,7,no
Luigi_Covatta,8,no
Loris_Scricciolo,4,no
Michele_Florino,9,no
Elio_Fontana,8,no
Antonino_Senese,5,no
Luigi_Granelli,5,no
Luigi_Granelli,6,no
Luigi_Granelli,7,no
Francesco_Soliano,3,no
Francesco_Soliano,4,no
Riccardo_Minardo,15,no
Pasquale_Specchio,5,no
Cesare_Pozzo,2,no
Aldo_Preda,14,no
Carlo_Rognoni,14,no
Ugo_Sposetti,15,no
Ugo_Sposetti,16,no
Vincenzo_Squicciarini,5,no
Leo_Valiani,costituente,no
Luigi_Tagliaferri,4,no
Luigi_Tagliaferri,5,no
Luigi_Borsari,4,no
Giuseppe_Togni,costituente,no
Giuseppe_Togni,1,no
Giuseppe_Togni,2,no
Giuseppe_Togni,3,no
Giuseppe_Togni,4,no
Giusto_Tolloy,1,no
Giusto_Tolloy,2,no
Mario_Toros,3,no
Mario_Toros,4,no
Mario_Toros,5,no
Attilio_Trebbi,3,no
Gianni_Usvardi,4,no
Gianni_Usvardi,5,no
Salvatore_Valitutti,4,no
Alcide_Vecchi,5,no
Luigi_D'angelo,5,no
Luigi_D'angelo,6,no
Giorgio_Vestri,3,no
Giorgio_Vestri,4,no
Vittorio_Vidali,3,no
Roberto_Cicciomessere,7,no
Roberto_Cicciomessere,8,no
Roberto_Cicciomessere,9,no
Roberto_Cicciomessere,10,no
